AÑO;MES;ENTIDAD_PRESTADORA;CONCESION;UNIDAD_DE_PEAJE;SENTIDO_DE_COBRO_EN_UNIDAD_DE_PEAJE;TOTAL_VEHICULOS_PAGANTES;TOTAL_VEHICULO_EXONERADOS;TOTAL_DE_VEHICULOS_EXONERADOS_EVENTOS_EXTRAORDINARIOS;TOTAL_VEHICULOS_EVADIDOS
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;688;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;301;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;314;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;597;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;324;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;468;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;346;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;271;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;281;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;305;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;649;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;948;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;281;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;245;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;298;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;350;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;310;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;294;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;289;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;586;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;391;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;595;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;334;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;395;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;790;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;513;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;419;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;892;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;295;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;410;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;850;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;612;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;305;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;522;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;663;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;796;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;333;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;328;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;346;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;397;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;843;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;412;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;286;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;386;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;415;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;441;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;825;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;428;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;451;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;338;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;453;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;454;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;632;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;305;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;410;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;629;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;908;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;317;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;308;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;831;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;401;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;592;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;301;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;322;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;548;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;362;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;321;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;242;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;328;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;629;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;348;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;267;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;365;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;334;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;265;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;480;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;336;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;632;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;756;0;0;0
2020;1;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;10439;0;0;0
2020;1;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;10291;0;0;0
2020;1;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;3308656;;0;0
2020;2;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;8621;0;0;0
2020;2;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;8480;0;0;0
2020;2;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;2044912;;0;0
2020;3;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;7317;0;0;0
2020;3;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;7269;0;0;0
2020;3;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;1263744;;0;0
2020;4;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;781168;;0;0
2020;4;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;2880;0;0;0
2020;4;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;3001;0;0;0
2020;5;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;4316;0;0;0
2020;5;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;482576;;0;0
2020;5;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;4396;0;0;0
2020;6;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;298592;;0;0
2020;6;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;5851;0;0;0
2020;6;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;5702;0;0;0
2020;7;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;183984;;0;0
2020;7;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;8793;0;0;0
2020;7;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;8704;0;0;0
2020;8;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;114608;;0;0
2020;8;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;8414;0;0;0
2020;8;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;8374;0;0;0
2020;9;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;69376;;0;0
2020;9;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;10036;0;0;0
2020;9;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;10018;0;0;0
2020;10;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;12561;0;0;0
2020;10;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;12419;0;0;0
2020;10;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;45232;;0;0
2020;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;12006;0;0;0
